name,nametype,class,mass (g),discovery,year
Yamato 791779,Valid,H6,6.08,Found,1979.0
Yamato 791780,Valid,H6,2.98,Found,1979.0
Yamato 791783,Valid,H5,323.21,Found,1979.0
Yamato 791784,Valid,H5,44.07,Found,1979.0
Yamato 791785,Valid,H5,8826.0,Found,1979.0
Yamato 791787,Valid,H4,37.38,Found,1979.0
Yamato 791791,Valid,H4,45.46,Found,1979.0
Yamato 791792,Valid,H5,2.78,Found,1979.0
Yamato 791793,Valid,H4,53.14,Found,1979.0
Yamato 791794,Valid,H4,11.31,Found,1979.0
Yamato 791795,Valid,H4,8.39,Found,1979.0
Yamato 791796,Valid,H4,6.31,Found,1979.0
Yamato 791797,Valid,H4,4.22,Found,1979.0
Yamato 791798,Valid,H4,3.78,Found,1979.0
Yamato 791799,Valid,H4,1.08,Found,1979.0
Yamato 791800,Valid,H4,12.17,Found,1979.0
Yamato 791801,Valid,H4,27.84,Found,1979.0
Yamato 791805,Valid,H4,15.18,Found,1979.0
Yamato 791806,Valid,H5,11.88,Found,1979.0
Yamato 791814,Valid,H4,5.44,Found,1979.0
Yamato 791815,Valid,H4,3.24,Found,1979.0
Yamato 791816,Valid,H4,5.13,Found,1979.0
Yamato 791817,Valid,H4,3.68,Found,1979.0
Yamato 791818,Valid,H4,1.32,Found,1979.0
Yamato 791819,Valid,H4,0.62,Found,1979.0
Yamato 791820,Valid,H5,572.12,Found,1979.0
Yamato 791821,Valid,H5,662.0,Found,1979.0
Yamato 791822,Valid,H5,11.58,Found,1979.0
Yamato 791823,Valid,H5,8.72,Found,1979.0
Yamato 791830,Valid,H5,16.18,Found,1979.0
Yamato 791837,Valid,H4,12.52,Found,1979.0
Yamato 791842,Valid,H4,10.9,Found,1979.0
Yamato 791845,Valid,H6,1559.0,Found,1979.0
Yamato 791848,Valid,H5,2.95,Found,1979.0
Yamato 791849,Valid,H5,41.57,Found,1979.0
Yamato 791850,Valid,H5,14.17,Found,1979.0
Yamato 791856,Valid,H3.3,26.11,Found,1979.0
Yamato 791857,Valid,H4,116.34,Found,1979.0
Yamato 791858,Valid,H6,2.14,Found,1979.0
Yamato 791859,Valid,H5,57.2,Found,1979.0
Yamato 791860,Valid,H5,25.16,Found,1979.0
Yamato 791861,Valid,H6,256.74,Found,1979.0
Yamato 791862,Valid,H6,80.91,Found,1979.0
Yamato 791863,Valid,H6,27.15,Found,1979.0
Yamato 791864,Valid,H6,10.91,Found,1979.0
Yamato 791868,Valid,H4,68.34,Found,1979.0
Yamato 791869,Valid,H5,6784.0,Found,1979.0
Yamato 791870,Valid,H4,404.14,Found,1979.0
Yamato 791871,Valid,H4,40.58,Found,1979.0
Yamato 791872,Valid,H4,29.14,Found,1979.0
Yamato 791873,Valid,H4,34.58,Found,1979.0
Yamato 791874,Valid,H4,25.72,Found,1979.0
Yamato 791875,Valid,H4,15.29,Found,1979.0
Yamato 791876,Valid,H4,16.85,Found,1979.0
Yamato 791877,Valid,H4,8.12,Found,1979.0
Yamato 791878,Valid,H4,8.35,Found,1979.0
Yamato 791879,Valid,H4,97.96,Found,1979.0
Yamato 791880,Valid,H4,13.32,Found,1979.0
Yamato 791881,Valid,H5,6.81,Found,1979.0
Yamato 791882,Valid,H5,6.65,Found,1979.0
Yamato 791883,Valid,H5,5.18,Found,1979.0
Yamato 791884,Valid,H5,5.09,Found,1979.0
Yamato 791885,Valid,H5,4.82,Found,1979.0
Yamato 791886,Valid,H5,4.09,Found,1979.0
Yamato 791887,Valid,H5,4.98,Found,1979.0
Yamato 791888,Valid,H5,3.55,Found,1979.0
Yamato 791889,Valid,H5,3.68,Found,1979.0
Yamato 791890,Valid,H5,3.32,Found,1979.0
Yamato 791891,Valid,H5,4.14,Found,1979.0
Yamato 791892,Valid,H5,3.55,Found,1979.0
Yamato 791893,Valid,H5,3.55,Found,1979.0
Yamato 791894,Valid,H5,2.69,Found,1979.0
Yamato 791895,Valid,H5,2.43,Found,1979.0
Yamato 791896,Valid,H5,2.33,Found,1979.0
Yamato 791897,Valid,H5,3.26,Found,1979.0
Yamato 791898,Valid,H5,2.04,Found,1979.0
Yamato 791899,Valid,H5,1.95,Found,1979.0
Yamato 791900,Valid,H5,2.2,Found,1979.0
Yamato 791901,Valid,H5,1.98,Found,1979.0
Yamato 791902,Valid,H5,0.98,Found,1979.0
Yamato 791903,Valid,H5,1.5,Found,1979.0
Yamato 791904,Valid,H5,6.27,Found,1979.0
Yamato 791905,Valid,H5,1847.0,Found,1979.0
Yamato 791906,Valid,H4,32.26,Found,1979.0
Yamato 791907,Valid,H4,23.52,Found,1979.0
Yamato 791908,Valid,H4,7.75,Found,1979.0
Yamato 791909,Valid,H4,91.96,Found,1979.0
Yamato 791911,Valid,H6,6.4,Found,1979.0
Yamato 791912,Valid,H4,20.27,Found,1979.0
Yamato 791913,Valid,H5,57.85,Found,1979.0
Yamato 791914,Valid,H4,22.45,Found,1979.0
Yamato 791915,Valid,H4,3.47,Found,1979.0
Yamato 791916,Valid,H5,47.98,Found,1979.0
Yamato 791917,Valid,H4,136.7,Found,1979.0
Yamato 791918,Valid,H4,134.8,Found,1979.0
Yamato 791919,Valid,H4,108.81,Found,1979.0
Yamato 791920,Valid,H4,87.17,Found,1979.0
Yamato 791922,Valid,H6,23.65,Found,1979.0
Yamato 791923,Valid,H4,26.92,Found,1979.0
Yamato 791924,Valid,H4,16.38,Found,1979.0
Yamato 791926,Valid,H5,2602.0,Found,1979.0
Yamato 791928,Valid,H4,17.9,Found,1979.0
Yamato 791929,Valid,H6,21.78,Found,1979.0
Yamato 791930,Valid,H4,11.58,Found,1979.0
Yamato 791931,Valid,H4,260.06,Found,1979.0
Yamato 791932,Valid,H4,8.42,Found,1979.0
Yamato 791933,Valid,H6,135.18,Found,1979.0
Yamato 791934,Valid,H4,40.02,Found,1979.0
Yamato 791935,Valid,H6,18.9,Found,1979.0
Yamato 791936,Valid,H4,22.61,Found,1979.0
Yamato 791937,Valid,H4,18.19,Found,1979.0
Yamato 791938,Valid,H4,6.36,Found,1979.0
Yamato 791940,Valid,H4,10.03,Found,1979.0
Yamato 791941,Valid,H4,18.79,Found,1979.0
Yamato 791942,Valid,H4,3.59,Found,1979.0
Yamato 791943,Valid,H4,1.6,Found,1979.0
Yamato 791944,Valid,H4,1.78,Found,1979.0
Yamato 791945,Valid,H4,1.54,Found,1979.0
Yamato 791946,Valid,H4,1.47,Found,1979.0
Yamato 791947,Valid,H4,1.1,Found,1979.0
Yamato 791948,Valid,H4,79.9,Found,1979.0
Yamato 791952,Valid,H6,7.79,Found,1979.0
Yamato 791959,Valid,H4,31.46,Found,1979.0
Yamato 791963,Valid,H5,194.68,Found,1979.0
Yamato 791965,Valid,H4,43.65,Found,1979.0
Yamato 791966,Valid,H4,4.81,Found,1979.0
Yamato 791967,Valid,H4,5.85,Found,1979.0
Yamato 791968,Valid,H4,358.51,Found,1979.0
Yamato 791969,Valid,H4,135.85,Found,1979.0
Yamato 791970,Valid,H4,248.38,Found,1979.0
Yamato 791971,Valid,H4,274.79,Found,1979.0
Yamato 791972,Valid,H4,234.81,Found,1979.0
Yamato 791973,Valid,H4,199.87,Found,1979.0
Yamato 791974,Valid,H4,137.81,Found,1979.0
Yamato 791975,Valid,H4,180.58,Found,1979.0
Yamato 791976,Valid,H4,173.77,Found,1979.0
Yamato 791977,Valid,H4,165.17,Found,1979.0
Yamato 791978,Valid,H4,160.28,Found,1979.0
Yamato 791979,Valid,H4,100.33,Found,1979.0
Yamato 791980,Valid,H4,125.81,Found,1979.0
Yamato 791981,Valid,H4,103.73,Found,1979.0
Yamato 791982,Valid,H4,100.42,Found,1979.0
Yamato 791983,Valid,H4,105.42,Found,1979.0
Yamato 791984,Valid,H4,71.47,Found,1979.0
Yamato 791985,Valid,H4,90.55,Found,1979.0
Yamato 791986,Valid,H4,64.38,Found,1979.0
Yamato 791987,Valid,H4,86.85,Found,1979.0
Yamato 791988,Valid,H4,112.26,Found,1979.0
Yamato 791989,Valid,H4,79.94,Found,1979.0
Yamato 791990,Valid,H4,77.6,Found,1979.0
Yamato 791991,Valid,H4,68.74,Found,1979.0
Yamato 791992,Valid,H4,41.26,Found,1979.0
Yamato 791993,Valid,H4,39.91,Found,1979.0
Yamato 791994,Valid,H4,39.35,Found,1979.0
Yamato 791995,Valid,H4,42.46,Found,1979.0
Yamato 791996,Valid,H4,45.38,Found,1979.0
Yamato 791997,Valid,H4,36.79,Found,1979.0
Yamato 791998,Valid,H4,46.96,Found,1979.0
Yamato 791999,Valid,H4,35.52,Found,1979.0
Yamato 792000,Valid,H4,37.63,Found,1979.0
Yamato 792004,Valid,H4,44.11,Found,1979.0
Yamato 792010,Valid,H4,26.99,Found,1979.0
Yamato 792014,Valid,H4,23.27,Found,1979.0
Yamato 792016,Valid,H4,25.8,Found,1979.0
Yamato 792019,Valid,H4,15.45,Found,1979.0
Yamato 792025,Valid,H4,17.84,Found,1979.0
Yamato 792033,Valid,H4,46.65,Found,1979.0
Yamato 792037,Valid,H4,46.38,Found,1979.0
Yamato 792041,Valid,H4,35.31,Found,1979.0
Yamato 792045,Valid,H4,18.14,Found,1979.0
Yamato 792049,Valid,H4,25.85,Found,1979.0
Yamato 792055,Valid,H4,24.2,Found,1979.0
Yamato 792060,Valid,H4,14.64,Found,1979.0
Yamato 792063,Valid,H4,20.42,Found,1979.0
Yamato 792069,Valid,H4,16.82,Found,1979.0
Yamato 792077,Valid,H4,10.32,Found,1979.0
Yamato 792084,Valid,H4,10.97,Found,1979.0
Yamato 792091,Valid,H4,28.58,Found,1979.0
Yamato 792093,Valid,H4,7.21,Found,1979.0
Yamato 792100,Valid,H4,7.53,Found,1979.0
Yamato 792111,Valid,H4,16.57,Found,1979.0
Yamato 792119,Valid,H4,10.83,Found,1979.0
Yamato 792127,Valid,H4,10.06,Found,1979.0
Yamato 792131,Valid,H4,20.94,Found,1979.0
Yamato 792138,Valid,H4,11.58,Found,1979.0
Yamato 792149,Valid,H4,11.06,Found,1979.0
Yamato 792341,Valid,H6,143.02,Found,1979.0
Yamato 792342,Valid,H4,22.55,Found,1979.0
Yamato 792343,Valid,H6,34.06,Found,1979.0
Yamato 792344,Valid,H4,8.82,Found,1979.0
Yamato 792346,Valid,H4,2.37,Found,1979.0
Yamato 792348,Valid,H5,2.99,Found,1979.0
Yamato 792506,Valid,H4,531.59,Found,1979.0
Yamato 792513,Valid,H5,3.6,Found,1979.0
Yamato 792516,Valid,H4,148.64,Found,1979.0
Yamato 792517,Valid,H4,141.95,Found,1979.0
Yamato 792521,Valid,H4,438.85,Found,1979.0
Yamato 792522,Valid,H4,371.63,Found,1979.0
Yamato 792523,Valid,H5,232.24,Found,1979.0
Yamato 792524,Valid,H4,126.03,Found,1979.0
Yamato 792525,Valid,H4,85.28,Found,1979.0
Yamato 792526,Valid,H4,104.19,Found,1979.0
Yamato 792527,Valid,H4,76.84,Found,1979.0
Yamato 792528,Valid,H4,55.49,Found,1979.0
Yamato 792529,Valid,H4,48.03,Found,1979.0
Yamato 792530,Valid,H5,53.92,Found,1979.0
Yamato 792531,Valid,H4,43.41,Found,1979.0
Yamato 792532,Valid,H5,49.64,Found,1979.0
Yamato 792533,Valid,H5,46.13,Found,1979.0
Yamato 792534,Valid,H5,40.3,Found,1979.0
Yamato 792535,Valid,H4,36.0,Found,1979.0
Yamato 792536,Valid,H4,26.86,Found,1979.0
Yamato 792537,Valid,H5,27.75,Found,1979.0
Yamato 792538,Valid,H4,27.5,Found,1979.0
Yamato 792539,Valid,H5,31.36,Found,1979.0
Yamato 792540,Valid,H5,24.77,Found,1979.0
Yamato 792541,Valid,H4,25.29,Found,1979.0
Yamato 792542,Valid,H5,19.65,Found,1979.0
Yamato 792543,Valid,H4,17.22,Found,1979.0
Yamato 792544,Valid,H4,18.34,Found,1979.0
Yamato 792545,Valid,H4,15.22,Found,1979.0
Yamato 792546,Valid,H5,15.01,Found,1979.0
Yamato 792547,Valid,H4,15.21,Found,1979.0
Yamato 792548,Valid,H4/5,13.81,Found,1979.0
Yamato 792549,Valid,H4/5,13.29,Found,1979.0
Yamato 792550,Valid,H4/5,13.81,Found,1979.0
Yamato 792551,Valid,H4/5,13.86,Found,1979.0
Yamato 792552,Valid,H4/5,10.06,Found,1979.0
Yamato 792553,Valid,H4/5,8.93,Found,1979.0
Yamato 792554,Valid,H4/5,10.84,Found,1979.0
Yamato 792555,Valid,H4/5,9.97,Found,1979.0
Yamato 792556,Valid,H4/5,7.05,Found,1979.0
Yamato 792557,Valid,H4/5,8.65,Found,1979.0
Yamato 792558,Valid,H5,9.93,Found,1979.0
Yamato 792559,Valid,H4/5,8.5,Found,1979.0
Yamato 792560,Valid,H4/5,9.14,Found,1979.0
Yamato 792561,Valid,H4/5,14.15,Found,1979.0
Yamato 792562,Valid,H4/5,11.85,Found,1979.0
Yamato 792563,Valid,H4/5,8.46,Found,1979.0
Yamato 792564,Valid,H4/5,7.27,Found,1979.0
Yamato 792565,Valid,H4/5,8.27,Found,1979.0
Yamato 792566,Valid,H4/5,6.08,Found,1979.0
Yamato 792567,Valid,H4/5,4.88,Found,1979.0
Yamato 792568,Valid,H4/5,9.77,Found,1979.0
Yamato 792569,Valid,H4/5,5.45,Found,1979.0
Yamato 792570,Valid,H4/5,7.63,Found,1979.0
Yamato 792571,Valid,H4/5,5.14,Found,1979.0
Yamato 792572,Valid,H4/5,6.1,Found,1979.0
Yamato 792573,Valid,H4/5,6.49,Found,1979.0
Yamato 792574,Valid,H4/5,6.1,Found,1979.0
Yamato 792575,Valid,H4/5,4.89,Found,1979.0
Yamato 792576,Valid,H4/5,5.51,Found,1979.0
Yamato 792577,Valid,H4/5,6.53,Found,1979.0
Yamato 792578,Valid,H4/5,6.23,Found,1979.0
Yamato 792579,Valid,H4/5,8.04,Found,1979.0
Yamato 792580,Valid,H4/5,6.76,Found,1979.0
Yamato 792581,Valid,H4/5,7.61,Found,1979.0
Yamato 792582,Valid,H4/5,6.61,Found,1979.0
Yamato 792583,Valid,H4/5,5.09,Found,1979.0
Yamato 792584,Valid,H4/5,3.64,Found,1979.0
Yamato 792585,Valid,H4/5,5.38,Found,1979.0
Yamato 792586,Valid,H4/5,4.93,Found,1979.0
Yamato 792587,Valid,H4/5,2.78,Found,1979.0
Yamato 792588,Valid,H4/5,4.24,Found,1979.0
Yamato 792589,Valid,H4/5,5.75,Found,1979.0
Yamato 792590,Valid,H4/5,4.06,Found,1979.0
Yamato 792591,Valid,H4/5,2.6,Found,1979.0
Yamato 792592,Valid,H4/5,3.07,Found,1979.0
Yamato 792593,Valid,H4/5,4.67,Found,1979.0
Yamato 792594,Valid,H4/5,3.68,Found,1979.0
Yamato 792595,Valid,H4/5,3.61,Found,1979.0
Yamato 792596,Valid,H4/5,3.51,Found,1979.0
Yamato 792597,Valid,H4/5,4.11,Found,1979.0
Yamato 792598,Valid,H4/5,3.72,Found,1979.0
Yamato 792599,Valid,H4/5,3.84,Found,1979.0
Yamato 792600,Valid,H4/5,3.81,Found,1979.0
Yamato 792601,Valid,H4/5,3.76,Found,1979.0
Yamato 792602,Valid,H4/5,3.04,Found,1979.0
Yamato 792603,Valid,H4/5,2.83,Found,1979.0
Yamato 792604,Valid,H4/5,2.69,Found,1979.0
Yamato 792605,Valid,H4/5,2.68,Found,1979.0
Yamato 792606,Valid,H4/5,2.7,Found,1979.0
Yamato 792607,Valid,H4/5,2.95,Found,1979.0
Yamato 792608,Valid,H4/5,2.5,Found,1979.0
Yamato 792609,Valid,H4/5,2.95,Found,1979.0
Yamato 792610,Valid,H4/5,2.78,Found,1979.0
Yamato 792611,Valid,H4/5,2.93,Found,1979.0
Yamato 792612,Valid,H4/5,2.25,Found,1979.0
Yamato 792613,Valid,H4/5,2.27,Found,1979.0
Yamato 792614,Valid,H4/5,2.98,Found,1979.0
Yamato 792615,Valid,H4/5,3.19,Found,1979.0
Yamato 792616,Valid,H4/5,3.02,Found,1979.0
Yamato 792617,Valid,H4/5,3.04,Found,1979.0
Yamato 792618,Valid,H4/5,2.45,Found,1979.0
Yamato 792619,Valid,H4/5,2.72,Found,1979.0
Yamato 792620,Valid,H4/5,1.82,Found,1979.0
Yamato 792621,Valid,H4/5,2.07,Found,1979.0
Yamato 792622,Valid,H4/5,1.44,Found,1979.0
Yamato 792623,Valid,H4/5,2.29,Found,1979.0
Yamato 792624,Valid,H4/5,2.57,Found,1979.0
Yamato 792625,Valid,H4/5,1.94,Found,1979.0
Yamato 792626,Valid,H4/5,1.81,Found,1979.0
Yamato 792627,Valid,H4/5,2.83,Found,1979.0
Yamato 792628,Valid,H4/5,3.12,Found,1979.0
Yamato 792629,Valid,H4/5,2.3,Found,1979.0
Yamato 792630,Valid,H4/5,2.32,Found,1979.0
Yamato 792631,Valid,H4/5,2.0,Found,1979.0
Yamato 792632,Valid,H4/5,1.87,Found,1979.0
Yamato 792633,Valid,H4/5,1.73,Found,1979.0
Yamato 792634,Valid,H4/5,1.72,Found,1979.0
Yamato 792635,Valid,H4/5,1.37,Found,1979.0
Yamato 792636,Valid,H4/5,1.25,Found,1979.0
Yamato 792637,Valid,H4/5,1.19,Found,1979.0
Yamato 792638,Valid,H4/5,1.37,Found,1979.0
Yamato 792639,Valid,H4/5,1.06,Found,1979.0
Yamato 792640,Valid,H4/5,1.08,Found,1979.0
Yamato 792641,Valid,H4/5,1.42,Found,1979.0
Yamato 792642,Valid,H4/5,0.67,Found,1979.0
Yamato 792643,Valid,H4/5,0.97,Found,1979.0
Yamato 792644,Valid,H4/5,4.3,Found,1979.0
Yamato 792645,Valid,H5,5.32,Found,1979.0
Yamato 792646,Valid,H4/5,4.92,Found,1979.0
Yamato 792647,Valid,H4/5,3.43,Found,1979.0
Yamato 792648,Valid,H4/5,2.73,Found,1979.0
Yamato 792649,Valid,H4/5,2.73,Found,1979.0
Yamato 792650,Valid,H4/5,2.6,Found,1979.0
Yamato 792651,Valid,H4/5,2.21,Found,1979.0
Yamato 792652,Valid,H4/5,0.68,Found,1979.0
Yamato 792653,Valid,H4/5,1.41,Found,1979.0
Yamato 792654,Valid,H4/5,1.89,Found,1979.0
Yamato 792655,Valid,H4/5,2.03,Found,1979.0
Yamato 792656,Valid,H4/5,1.67,Found,1979.0
Yamato 792657,Valid,H4/5,0.96,Found,1979.0
Yamato 792658,Valid,H4/5,1.05,Found,1979.0
Yamato 792659,Valid,H4/5,1.0,Found,1979.0
Yamato 792660,Valid,H4/5,10.04,Found,1979.0
Yamato 792661,Valid,H4,137.96,Found,1979.0
Yamato 792662,Valid,H4,202.71,Found,1979.0
Yamato 792664,Valid,H6,6.23,Found,1979.0
Yamato 792665,Valid,H4,11.27,Found,1979.0
Yamato 792666,Valid,H4,9.1,Found,1979.0
Yamato 792671,Valid,H4,5.56,Found,1979.0
Yamato 792672,Valid,H6,6.9,Found,1979.0
Yamato 792675,Valid,H3,6.53,Found,1979.0
Yamato 792679,Valid,H4,122.87,Found,1979.0
Yamato 792681,Valid,H4,11.21,Found,1979.0
Yamato 792684,Valid,H4,25.58,Found,1979.0
Yamato 792685,Valid,H4,72.37,Found,1979.0
Yamato 792686,Valid,H4,39.87,Found,1979.0
Yamato 792687,Valid,H4,10.14,Found,1979.0
Yamato 792688,Valid,H4,48.01,Found,1979.0
Yamato 792689,Valid,H4,12.39,Found,1979.0
Yamato 792690,Valid,H4,10.89,Found,1979.0
Yamato 792691,Valid,H4,1.31,Found,1979.0
Yamato 792692,Valid,H5,39.16,Found,1979.0
Yamato 792693,Valid,H4,30.77,Found,1979.0
Yamato 792694,Valid,H4,12.36,Found,1979.0
Yamato 792695,Valid,H4,4.87,Found,1979.0
Yamato 792698,Valid,H4,10.79,Found,1979.0
Yamato 792699,Valid,H4,12.95,Found,1979.0
Yamato 792700,Valid,H4,5.61,Found,1979.0
Yamato 792701,Valid,H4,4.92,Found,1979.0
Yamato 792702,Valid,H4,6.22,Found,1979.0
Yamato 792703,Valid,H4,4.82,Found,1979.0
Yamato 792704,Valid,H4,5.17,Found,1979.0
Yamato 792705,Valid,H4,3.86,Found,1979.0
Yamato 792706,Valid,H4,4.02,Found,1979.0
Yamato 792707,Valid,H4,3.55,Found,1979.0
Yamato 792708,Valid,H4,3.22,Found,1979.0
Yamato 792709,Valid,H4,3.61,Found,1979.0
Yamato 792710,Valid,H4,2.71,Found,1979.0
Yamato 792711,Valid,H4,2.61,Found,1979.0
Yamato 792712,Valid,H4,4.25,Found,1979.0
Yamato 792713,Valid,H4,1.5,Found,1979.0
Yamato 792714,Valid,H4,0.33,Found,1979.0
Yamato 792716,Valid,H4,25.74,Found,1979.0
Yamato 792717,Valid,H4,26.61,Found,1979.0
Yamato 792718,Valid,H4,25.78,Found,1979.0
Yamato 792719,Valid,H4,12.11,Found,1979.0
Yamato 792724,Valid,H6,1.4,Found,1979.0
Yamato 792728,Valid,H4,12.98,Found,1979.0
Yamato 792729,Valid,H4,2.59,Found,1979.0
Yamato 792735,Valid,H6,1.96,Found,1979.0
Yamato 792736,Valid,H4,3904.0,Found,1979.0
Yamato 792743,Valid,H4,17.65,Found,1979.0
Yamato 792744,Valid,H4,34.86,Found,1979.0
Yamato 792748,Valid,H4,6.37,Found,1979.0
Yamato 792749,Valid,H4,0.33,Found,1979.0
Yamato 792750,Valid,H6,21.92,Found,1979.0
Yamato 792751,Valid,H4,64.18,Found,1979.0
Yamato 792752,Valid,H4,0.97,Found,1979.0
Yamato 792753,Valid,H5,43.34,Found,1979.0
Yamato 792754,Valid,H5,17.33,Found,1979.0
Yamato 792755,Valid,H5,8.14,Found,1979.0
Yamato 792756,Valid,H6,36.73,Found,1979.0
Yamato 792757,Valid,H6,6.28,Found,1979.0
Yamato 792759,Valid,H4,2.11,Found,1979.0
Yamato 792760,Valid,H4,1.18,Found,1979.0
Yamato 792761,Valid,H6,1719.0,Found,1979.0
Yamato 792762,Valid,H5,117.94,Found,1979.0
Yamato 792764,Valid,H4,2649.0,Found,1979.0
Yamato 792765,Valid,H4,43.49,Found,1979.0
Yamato 792766,Valid,H6,20.6,Found,1979.0
Yamato 792767,Valid,H4,3.6,Found,1979.0
Yamato 792770,Valid,H6,4179.0,Found,1979.0
Yamato 792771,Valid,H5,2697.0,Found,1979.0
Yamato 792795,Valid,H5,71.43,Found,1979.0
Yamato 792804,Valid,H6,94.27,Found,1979.0
Yamato 792805,Valid,H4,15.65,Found,1979.0
Yamato 792806,Valid,H5,10.36,Found,1979.0
Yamato 792808,Valid,H4,12.7,Found,1979.0
Yamato 792810,Valid,H4,6.09,Found,1979.0
Yamato 792811,Valid,H6,4.0,Found,1979.0
Yamato 792812,Valid,H4,5.13,Found,1979.0
Yamato 792813,Valid,H4,9.54,Found,1979.0
Yamato 792814,Valid,H6,8.19,Found,1979.0
Yamato 792815,Valid,H4,5.4,Found,1979.0
Yamato 792816,Valid,H6,3.48,Found,1979.0
Yamato 792817,Valid,H4,3.48,Found,1979.0
Yamato 792818,Valid,H4,17.28,Found,1979.0
Yamato 792819,Valid,H4,11.6,Found,1979.0
Yamato 792820,Valid,H6,9.55,Found,1979.0
Yamato 792821,Valid,H4,18.84,Found,1979.0
Yamato 792822,Valid,H6,12.13,Found,1979.0
Yamato 792823,Valid,H4,10.31,Found,1979.0
Yamato 792825,Valid,H4,8.71,Found,1979.0
Yamato 792829,Valid,H4,4.43,Found,1979.0
Yamato 792831,Valid,H5,4.77,Found,1979.0
Yamato 792835,Valid,H4,3.67,Found,1979.0
Yamato 792837,Valid,H5,4.33,Found,1979.0
Yamato 792843,Valid,H6,2.31,Found,1979.0
Yamato 792844,Valid,H5,3.64,Found,1979.0
Yamato 792851,Valid,H6,0.94,Found,1979.0
Yamato 792860,Valid,H4,15.04,Found,1979.0
Yamato 792861,Valid,H6,6.43,Found,1979.0
Yamato 792862,Valid,H6,150.76,Found,1979.0
Yamato 792863,Valid,H5,132.25,Found,1979.0
Yamato 792864,Valid,H4,52.96,Found,1979.0
Yamato 792865,Valid,H4,33.37,Found,1979.0
Yamato 792866,Valid,H4,15.55,Found,1979.0
Yamato 792867,Valid,H4,20.96,Found,1979.0
Yamato 792868,Valid,H4,13.01,Found,1979.0
Yamato 792869,Valid,H4,15.68,Found,1979.0
Yamato 792870,Valid,H4,13.56,Found,1979.0
Yamato 792872,Valid,H4,7.85,Found,1979.0
Yamato 792873,Valid,H4,9.16,Found,1979.0
Yamato 792875,Valid,H5,5.71,Found,1979.0
Yamato 792879,Valid,H4,4.44,Found,1979.0
Yamato 792880,Valid,H5,7.64,Found,1979.0
Yamato 792883,Valid,H5,3.83,Found,1979.0
Yamato 792891,Valid,H5,38.17,Found,1979.0
Yamato 792892,Valid,H6,26.86,Found,1979.0
Yamato 792893,Valid,H5,24.39,Found,1979.0
Yamato 792894,Valid,H4,15.1,Found,1979.0
Yamato 792895,Valid,H5,2.7,Found,1979.0
Yamato 792896,Valid,H5,2.17,Found,1979.0
Yamato 792897,Valid,H4,1.52,Found,1979.0
Yamato 792898,Valid,H4,56.69,Found,1979.0
Yamato 792899,Valid,H4,23.69,Found,1979.0
Yamato 792900,Valid,H4,18.5,Found,1979.0
Yamato 792901,Valid,H4,17.88,Found,1979.0
Yamato 792903,Valid,H4,9.07,Found,1979.0
Yamato 792905,Valid,H4,8.72,Found,1979.0
Yamato 792906,Valid,H4,6.08,Found,1979.0
Yamato 792910,Valid,H4,5.77,Found,1979.0
Yamato 792912,Valid,H4,2.37,Found,1979.0
Yamato 792913,Valid,H4,3.37,Found,1979.0
Yamato 792915,Valid,H3,0.37,Found,1979.0
Yamato 792919,Valid,H4,106.08,Found,1979.0
Yamato 792920,Valid,H4,28.48,Found,1979.0
Yamato 792921,Valid,H4,10.06,Found,1979.0
Yamato 792922,Valid,H4,5.06,Found,1979.0
Yamato 792923,Valid,H4,0.3,Found,1979.0
Yamato 792924,Valid,H5,7.07,Found,1979.0
Yamato 792925,Valid,H6,3.57,Found,1979.0
Yamato 792926,Valid,H4,39.45,Found,1979.0
Yamato 792927,Valid,H3.7,25.84,Found,1979.0
Yamato 792928,Valid,H6,18.94,Found,1979.0
Yamato 792931,Valid,H4,74.3,Found,1979.0
Yamato 792932,Valid,H5,7.94,Found,1979.0
Yamato 792933,Valid,H6,6.2,Found,1979.0
Yamato 792935,Valid,H5,760.0,Found,1979.0
Yamato 792936,Valid,H6,16.28,Found,1979.0
Yamato 792937,Valid,H4,21.23,Found,1979.0
Yamato 792938,Valid,H4,43.26,Found,1979.0
Yamato 792939,Valid,H5,41.52,Found,1979.0
Yamato 792940,Valid,H4,24.14,Found,1979.0
Yamato 792941,Valid,H4,8.39,Found,1979.0
Yamato 792942,Valid,H5,7.9,Found,1979.0
Yamato 792943,Valid,H4,12.37,Found,1979.0
Yamato 792947,Valid,H3.2-an,233.4,Found,1979.0
Yamato 792948,Valid,H6,39.57,Found,1979.0
Yamato 792949,Valid,H4,13.95,Found,1979.0
Yamato 792950,Valid,H6,8.8,Found,1979.0
Yamato 792951,Valid,H6,6.73,Found,1979.0
Yamato 792952,Valid,H6,5.98,Found,1979.0
Yamato 792953,Valid,H6,3.32,Found,1979.0
Yamato 792954,Valid,H6,1.98,Found,1979.0
Yamato 792955,Valid,H3,1.13,Found,1979.0
Yamato 792956,Valid,H6,0.29,Found,1979.0
Yamato 792957,Valid,H6,0.35,Found,1979.0
Yamato 792958,Valid,H4,107.28,Found,1979.0
Yamato 793165,Valid,H5,4.67,Found,1979.0
Yamato 793167,Valid,H5,536.26,Found,1979.0
Yamato 793170,Valid,H4,38.09,Found,1979.0
Yamato 793174,Valid,H6,30.01,Found,1979.0
Yamato 793175,Valid,H4,317.31,Found,1979.0
Yamato 793176,Valid,H4,5.86,Found,1979.0
